"","external_gene_name","chromosome_name","transcript_biotype"
"13540","Gstt3","10","protein_coding"
"13541","Tmem209","6","protein_coding"
"13542","Akap8","17","protein_coding"
"13543","Mcemp1","8","protein_coding"
"13544","Rps3","7","protein_coding"
"13545","Fcor","8","protein_coding"
"13546","Trappc5","8","protein_coding"
"13547","Syn1","X","protein_coding"
"13548","Fcer2a","8","protein_coding"
"13549","Slc24a1","9","protein_coding"
"13550","Gstt1","10","protein_coding"
"13551","Uhmk1","1","protein_coding"
"13552","Kif9","9","protein_coding"
"13553","Gstt4","10","protein_coding"
"13554","Gm5150","3","protein_coding"
"13555","Gstt2","10","protein_coding"
"13556","Plekha7","7","protein_coding"
"13557","Ythdf3","3","protein_coding"
"13558","Timp1","X","protein_coding"
"13559","Or2t1","14","protein_coding"
"13560","Sh2d1b2","1","protein_coding"
"13561","Mif","10","protein_coding"
"13562","Or2t6","14","protein_coding"
"13563","Kansl1l","1","protein_coding"
"13564","Derl3","10","protein_coding"
"13565","Psmd6","14","protein_coding"
"13566","Cfp","X","protein_coding"
"13567","Pdxp","15","protein_coding"
"13568","Akap8l","17","protein_coding"
"13569","Lgals1","15","protein_coding"
"13570","Atf1","15","protein_coding"
"13571","Sort1","3","protein_coding"
"13572","Elk1","X","protein_coding"
"13573","Atxn7","14","protein_coding"
"13574","Smarcb1","10","protein_coding"
"13575","Uxt","X","protein_coding"
"13576","Tmprss12","15","protein_coding"
"13577","Ing5","1","protein_coding"
"13578","Mettl7a1","15","protein_coding"
"13579","Thoc7","14","protein_coding"
"13580","Mettl7a3","15","protein_coding"
"13581","Methig1","15","protein_coding"
"13582","Ints14","9","protein_coding"
"13583","Mettl7a2","15","protein_coding"
"13584","Sh2d1b1","1","protein_coding"
"13585","Zfp182","X","protein_coding"
"13586","Higd1c","15","protein_coding"
"13587","Gm7694","1","protein_coding"
"13588","Slc11a2","15","protein_coding"
"13589","Eif5b","1","protein_coding"
"13590","Ugt2b38","5","protein_coding"
"13591","Spaca5","X","protein_coding"
"13592","Wiz","17","protein_coding"
"13593","Zfp300","X","protein_coding"
"13594","Mmp11","10","protein_coding"
"13595","Ugt2a1","5","protein_coding"
"13596","Ssxa1","X","protein_coding"
"13597","Usp30","5","protein_coding"
"13598","Agtr2","X","protein_coding"
"13599","Mybphl","3","protein_coding"
"13600","Hacd3","9","protein_coding"
"13601","Lig3","11","protein_coding"
"13602","Gpkow","X","protein_coding"
"13603","Setd2","9","protein_coding"
"13604","Chchd10","10","protein_coding"
"13605","Angptl3","4","protein_coding"
"13606","Psrc1","3","protein_coding"
"13607","Gm11100","14","protein_coding"
"13608","Gm867","10","protein_coding"
"13609","Cdhr18","14","protein_coding"
"13610","Vpreb3","10","protein_coding"
"13611","Capzb","4","protein_coding"
"13612","Acadl","1","protein_coding"
"13613","Gm5134","10","protein_coding"
"13614","Alkbh2","5","protein_coding"
"13615","Cfap20dc","14","protein_coding"
"13616","Ssmem1","6","protein_coding"
"13617","Ugt2a2","5","protein_coding"
"13618","Wdr45","X","protein_coding"
"13619","D2hgdh","1","protein_coding"
"13620","Zfp280b","10","protein_coding"
"13621","Slc5a4b","10","protein_coding"
"13622","Gm43638","5","protein_coding"
"13623","Cpa2","6","protein_coding"
"13624","Cpeb2","5","protein_coding"
"13625","Letmd1","15","protein_coding"
"13626","Fam3d","14","protein_coding"
"13627","Celsr2","3","protein_coding"
"13628","F2","2","protein_coding"
"13629","Gal3st2","1","protein_coding"
"13630","Fam107a","14","protein_coding"
"13631","Rasal3","17","protein_coding"
"13632","Slc5a4a","10","protein_coding"
"13633","Nradd","9","protein_coding"
"13634","Cpa4","6","protein_coding"
"13635","Acox2","14","protein_coding"
"13636","Gal3st2b","1","protein_coding"
"13637","Clec4g","8","protein_coding"
"13638","Prmt2","10","protein_coding"
"13639","Myl1","1","protein_coding"
"13640","Cadm1","9","protein_coding"
"13641","Raf1","6","protein_coding"
"13642","Bloc1s6","2","protein_coding"
"13643","Csrnp2","15","protein_coding"
"13644","Cd209a","8","protein_coding"
"13645","Tfcp2","15","protein_coding"
"13646","C1qtnf7","5","protein_coding"
"13647","Zfp408","2","protein_coding"
"13648","Gal3st2c","1","protein_coding"
"13649","Stx2","5","protein_coding"
"13650","Sars","3","protein_coding"
"13651","Kctd6","14","protein_coding"
"13652","Cd209e","8","protein_coding"
"13653","Pdhb","14","protein_coding"
"13654","Rev1","1","protein_coding"
"13655","Cd209d","8","protein_coding"
"13656","Sqor","2","protein_coding"
"13657","Slc66a1","4","protein_coding"
"13658","Pxk","14","protein_coding"
"13659","Afg3l1","8","protein_coding"
"13660","S100b","10","protein_coding"
"13661","Gon4l","3","protein_coding"
"13662","Dip2a","10","protein_coding"
"13663","Neu4","1","protein_coding"
"13664","Itgb3bp","4","protein_coding"
"13665","Ndrg3","2","protein_coding"
"13666","Sult1b1","5","protein_coding"
"13667","Pou6f1","15","protein_coding"
"13668","Cpa5","6","protein_coding"
"13669","Nos1ap","1","protein_coding"
"13670","Pglyrp2","17","protein_coding"
"13671","Akr7a5","4","protein_coding"
"13672","Msto1","3","protein_coding"
"13673","Dbndd1","8","protein_coding"
"13674","Mrto4","4","protein_coding"
"13675","Ran","5","protein_coding"
"13676","Dctd","8","protein_coding"
"13677","Cpa1","6","protein_coding"
"13678","Dpp8","9","protein_coding"
"13679","Ror1","4","protein_coding"
"13680","Cyp4f39","17","protein_coding"
"13681","Ube2u","4","protein_coding"
"13682","Pdcd1","1","protein_coding"
"13683","Dap3","3","protein_coding"
"13684","Sult1d1","5","protein_coding"
"13685","Spata46","1","protein_coding"
"13686","Defb12","8","protein_coding"
"13687","Tmem40","6","protein_coding"
"13688","Defb34","8","protein_coding"
"13689","Cyp4f17","17","protein_coding"
"13690","Spag11b","8","protein_coding"
"13691","Dazap2","15","protein_coding"
"13692","Olfml2b","1","protein_coding"
"13693","Gm45826","8","protein_coding"
"13694","Spag11a","8","protein_coding"
"13695","Ccdc30","4","protein_coding"
"13696","Ung","5","protein_coding"
"13697","Defb14","8","protein_coding"
"13698","Smagp","15","protein_coding"
"13699","Defb4","8","protein_coding"
"13700","Fam174a","1","protein_coding"
"13701","Myt1","2","protein_coding"
"13702","Defb6","8","protein_coding"
"13703","Hsdl1","8","protein_coding"
"13704","Rps13","7","protein_coding"
"13705","Atf6","1","protein_coding"
"13706","Cyp4f16","17","protein_coding"
"13707","Dnaaf1","8","protein_coding"
"13708","Bin2","15","protein_coding"
"13709","Nxpe4","9","protein_coding"
"13710","Pcnt","10","protein_coding"
"13711","St8sia4","1","protein_coding"
"13712","Taf1c","8","protein_coding"
"13713","Arrb1","7","protein_coding"
"13714","Rpp14","14","protein_coding"
"13715","Nxpe2","9","protein_coding"
"13716","Abhd6","14","protein_coding"
"13717","Lancl1","1","protein_coding"
"13718","Sult1e1","5","protein_coding"
"13719","Cand2","6","protein_coding"
"13720","Ccdc103","11","protein_coding"
"13721","Igdcc4","9","protein_coding"
"13722","Cela1","15","protein_coding"
"13723","Adad2","8","protein_coding"
"13724","Fam187a","11","protein_coding"
"13725","Gfap","11","protein_coding"
"13726","Reln","5","protein_coding"
"13727","Kcng4","8","protein_coding"
"13728","Dnase1l3","14","protein_coding"
"13729","Rpl32","6","protein_coding"
"13730","Cyp4f37","17","protein_coding"
"13731","Wfdc1","8","protein_coding"
"13732","Efcab12","6","protein_coding"
"13733","Gm45521","14","protein_coding"
"13734","Galnt6","15","protein_coding"
"13735","Flnb","14","protein_coding"
"13736","Cyp4f40","17","protein_coding"
"13737","Cep41","6","protein_coding"
"13738","Cyp4f15","17","protein_coding"
"13739","Dusp12","1","protein_coding"
"13740","Kif18b","11","protein_coding"
"13741","Atp2c2","8","protein_coding"
"13742","C1ql1","11","protein_coding"
"13743","Aff3","1","protein_coding"
"13744","Dcakd","11","protein_coding"
"13745","Grhl2","15","protein_coding"
"13746","Zfp871","17","protein_coding"
"13747","Gm3558","14","protein_coding"
"13748","Meak7","8","protein_coding"
"13749","Zfp811","17","protein_coding"
"13750","Rffl","11","protein_coding"
"13751","Gm5797","14","protein_coding"
"13752","Cotl1","8","protein_coding"
"13753","Gm16434","14","protein_coding"
"13754","Zfp799","17","protein_coding"
"13755","Gm56118","10","protein_coding"
"13756","Gm6676","14","protein_coding"
"13757","2610028H24Rik","10","protein_coding"
"13758","Atp2c1","9","protein_coding"
"13759","Gm3696","14","protein_coding"
"13760","Klhl36","8","protein_coding"
"13761","S1pr1","3","protein_coding"
"13762","Gm10406","14","protein_coding"
"13763","Tpbgl","7","protein_coding"
"13764","Dph5","3","protein_coding"
"13765","Gm45844","7","protein_coding"
"13766","Zfp870","17","protein_coding"
"13767","Usp10","8","protein_coding"
"13768","Cyp4f14","17","protein_coding"
"13769","Ybey","10","protein_coding"
"13770","Gm3629","14","protein_coding"
"13771","Ncald","15","protein_coding"
"13772","Mcm3ap","10","protein_coding"
"13773","Gm3411","14","protein_coding"
"13774","Vmn2r29","7","protein_coding"
"13775","Gm26620","1","protein_coding"
"13776","Slco4c1","1","protein_coding"
"13777","Gm21560","14","protein_coding"
"13778","Gm3476","14","protein_coding"
"13779","Fgfr2","7","protein_coding"
"13780","Gm3453","14","protein_coding"
"13781","Gm3383","14","protein_coding"
"13782","Mbd4","6","protein_coding"
"13783","Hnf4g","3","protein_coding"
"13784","Ppcs","4","protein_coding"
"13785","Fcrlb","1","protein_coding"
"13786","Gm3194","14","protein_coding"
"13787","Gm3500","14","protein_coding"
"13788","Zmynd12","4","protein_coding"
"13789","Cps1","1","protein_coding"
"13790","Lss","10","protein_coding"
"13791","Mest","6","protein_coding"
"13792","Gm3317","14","protein_coding"
"13793","Cc2d2a","5","protein_coding"
"13794","Serpini1","3","protein_coding"
"13795","Gm8279","14","protein_coding"
"13796","Gm45208","X","protein_coding"
"13797","Rimkla","4","protein_coding"
"13798","Praf2","X","protein_coding"
"13799","Gm9602","14","protein_coding"
"13800","Ccdc120","X","protein_coding"
"13801","Frg2f1","4","protein_coding"
"13802","Vmn2r5","3","protein_coding"
"13803","Tbcd","11","protein_coding"
"13804","Tmdd1","15","protein_coding"
"13805","Gm3173","14","protein_coding"
"13806","Vmn2r6","3","protein_coding"
"13807","Fignl2","15","protein_coding"
"13808","Ankrd33","15","protein_coding"
"13809","Emc1","4","protein_coding"
"13810","2610042L04Rik","14","protein_coding"
"13811","Crispld2","8","protein_coding"
"13812","Vmn2r4","3","protein_coding"
"13813","Gm5796","14","protein_coding"
"13814","Gm3099","14","protein_coding"
"13815","Il12a","3","protein_coding"
"13816","Arhgap21","2","protein_coding"
"13817","Cyp4f13","17","protein_coding"
"13818","Acvrl1","15","protein_coding"
"13819","Fcrla","1","protein_coding"
"13820","Tfe3","X","protein_coding"
"13821","Gm3043","14","protein_coding"
"13822","Gm3020","14","protein_coding"
"13823","Gm3012","14","protein_coding"
"13824","Gm10408","14","protein_coding"
"13825","Gm10409","14","protein_coding"
"13826","Gm10413","14","protein_coding"
"13827","Spatc1l","10","protein_coding"
"13828","1110032F04Rik","3","protein_coding"
"13829","Them4","3","protein_coding"
"13830","Ftcd","10","protein_coding"
"13831","D830030K20Rik","14","protein_coding"
"13832","Slco6c1","1","protein_coding"
"13833","Them5","3","protein_coding"
"13834","Gm5795","14","protein_coding"
"13835","Zfp472","17","protein_coding"
"13836","Gm2897","14","protein_coding"
"13837","Zfp952","17","protein_coding"
"13838","Col6a2","10","protein_coding"
"13839","Zdhhc7","8","protein_coding"
"13840","Rad51d","11","protein_coding"
"13841","Ppif","14","protein_coding"
"13842","C2cd4d","3","protein_coding"
"13843","Zfp763","17","protein_coding"
"13844","Rorc","3","protein_coding"
"13845","Orc5","5","protein_coding"
"13846","Zfp563","17","protein_coding"
"13847","Zcchc24","14","protein_coding"
"13848","Macir","1","protein_coding"
"13849","Acvr1b","15","protein_coding"
"13850","6430548M08Rik","8","protein_coding"
"13851","Anxa11","14","protein_coding"
"13852","Morc2b","17","protein_coding"
"13853","Or10h1b","17","protein_coding"
"13854","Pdcl3","1","protein_coding"
"13855","Or10h1","17","protein_coding"
"13856","Or10h5","17","protein_coding"
"13857","Zfp955a","17","protein_coding"
"13858","Or10h28","17","protein_coding"
"13859","Erbb4","1","protein_coding"
"13860","Tamalin","15","protein_coding"
"13861","Zfp955b","17","protein_coding"
"13862","Plac9","14","protein_coding"
"13863","Zfp81","17","protein_coding"
"13864","Nr4a1","15","protein_coding"
"13865","Fndc8","11","protein_coding"
"13866","Zfp101","17","protein_coding"
"13867","Tmem254","14","protein_coding"
"13868","Adgrd1","5","protein_coding"
"13869","Cachd1","4","protein_coding"
"13870","Lingo4","3","protein_coding"
"13871","Tdrkh","3","protein_coding"
"13872","B3gntl1","11","protein_coding"
"13873","Cphx1","14","protein_coding"
"13874","Ift122","6","protein_coding"
"13875","Actl9","17","protein_coding"
"13876","Duxbl1","14","protein_coding"
"13877","Nfilz","17","protein_coding"
"13878","Atg101","15","protein_coding"
"13879","Adamts10","17","protein_coding"
"13880","Smim41","15","protein_coding"
"13881","Krt80","15","protein_coding"
"13882","Col6a1","10","protein_coding"
"13883","Slmap","14","protein_coding"
"13884","Fcgr2b","1","protein_coding"
"13885","Cibar2","8","protein_coding"
"13886","Krt7","15","protein_coding"
"13887","Nle1","11","protein_coding"
"13888","Oaz3","3","protein_coding"
"13889","Gse1","8","protein_coding"
"13890","Pcbp3","10","protein_coding"
"13891","Enkur","2","protein_coding"
"13892","Mrpl9","3","protein_coding"
"13893","Krt87","15","protein_coding"
"13894","Acacb","5","protein_coding"
"13895","Metrnl","11","protein_coding"
"13896","Gripap1","X","protein_coding"
"13897","Dsn1","2","protein_coding"
"13898","Riiad1","3","protein_coding"
"13899","Raver2","4","protein_coding"
"13900","Krt88","15","protein_coding"
"13901","Ptchd3","11","protein_coding"
"13902","Krt81","15","protein_coding"
"13903","Celf3","3","protein_coding"
"13904","Fcgr4","1","protein_coding"
"13905","Adcy8","15","protein_coding"
"13906","Unc45b","11","protein_coding"
"13907","Slc19a1","10","protein_coding"
"13908","Npas2","1","protein_coding"
"13909","Jak1","4","protein_coding"
"13910","Igdcc3","9","protein_coding"
"13911","Pcmtd2","2","protein_coding"
"13912","Asic1","15","protein_coding"
"13913","Fcgr3","1","protein_coding"
"13914","Gins2","8","protein_coding"
"13915","1190005I06Rik","8","protein_coding"
"13916","Col18a1","10","protein_coding"
"13917","Gm27021","8","protein_coding"
"13918","Emc8","8","protein_coding"
"13919","Smarcd1","15","protein_coding"
"13920","Foxn4","5","protein_coding"
"13921","Bbs9","9","protein_coding"
"13922","Soga1","2","protein_coding"
"13923","Foxj3","4","protein_coding"
"13924","Ikzf2","1","protein_coding"
"13925","Tldc2","2","protein_coding"
"13926","Lhfpl3","5","protein_coding"
"13927","Cox4i1","8","protein_coding"
"13928","Polr3k","2","protein_coding"
"13929","Myo1f","17","protein_coding"
"13930","Csn1s1","5","protein_coding"
"13931","Copg2","6","protein_coding"
"13932","Thnsl1","2","protein_coding"
"13933","Slfn5","11","protein_coding"
"13934","Supt20","3","protein_coding"
"13935","Slfn9","11","protein_coding"
"13936","Gpd1","15","protein_coding"
"13937","Irf8","8","protein_coding"
"13938","Rpl31","1","protein_coding"
"13939","Gm14496","2","protein_coding"
"13940","Cox14","15","protein_coding"
"13941","Cers5","15","protein_coding"
"13942","Arhgap1","2","protein_coding"
"13943","Slfn8","11","protein_coding"
"13944","Guca2a","4","protein_coding"
"13945","Trerf1","17","protein_coding"
"13946","Ppip5k2","1","protein_coding"
"13947","Slfn2","11","protein_coding"
"13948","Slfn1","11","protein_coding"
"13949","Kcnd1","X","protein_coding"
"13950","Guca2b","4","protein_coding"
"13951","Foxf1","8","protein_coding"
"13952","Acsl6","11","protein_coding"
"13953","Mthfsd","8","protein_coding"
"13954","Otud5","X","protein_coding"
"13955","Hivep3","4","protein_coding"
"13956","Rho","6","protein_coding"
"13957","Myo1h","5","protein_coding"
"13958","Mrps10","17","protein_coding"
"13959","Dlg5","14","protein_coding"
"13960","Mucl1","15","protein_coding"
"13961","Gm55960","4","protein_coding"
"13962","Ak4","4","protein_coding"
"13963","Mucl2","15","protein_coding"
"13964","Tsga13","6","protein_coding"
"13965","Gm9918","15","protein_coding"
"13966","Exosc8","3","protein_coding"
"13967","Mfsd5","15","protein_coding"
"13968","Klf14","6","protein_coding"
"13969","Espl1","15","protein_coding"
"13970","Gpr158","2","protein_coding"
"13971","H1f8","6","protein_coding"
"13972","Parp16","9","protein_coding"
"13973","Edn2","4","protein_coding"
"13974","Guca1b","17","protein_coding"
"13975","Cilp","9","protein_coding"
"13976","Foxc2","8","protein_coding"
"13977","Pofut2","10","protein_coding"
"13978","Pim2","X","protein_coding"
"13979","Foxo6","4","protein_coding"
"13980","Foxl1","8","protein_coding"
"13981","Guca1a","17","protein_coding"
"13982","Scmh1","4","protein_coding"
"13983","Myo3a","2","protein_coding"
"13984","1700018B08Rik","8","protein_coding"
"13985","Plxnd1","6","protein_coding"
"13986","1700001C19Rik","17","protein_coding"
"13987","Bmper","9","protein_coding"
"13988","AI661453","17","protein_coding"
"13989","Alg5","3","protein_coding"
"13990","Cfap126","1","protein_coding"
"13991","Fbxo31","8","protein_coding"
"13992","Taf8","17","protein_coding"
"13993","Adarb1","10","protein_coding"
"13994","Kmt2e","5","protein_coding"
"13995","Smad9","3","protein_coding"
