"","external_gene_name","chromosome_name","transcript_biotype"
"11664","C05E4.7","V","protein_coding"
"11665","C05E4.12","V","protein_coding"
"11666","lnp-1","X","protein_coding"
"11667","C05E11.2","X","protein_coding"
"11668","C05E11.3","X","protein_coding"
"11669","C05E11.6","X","protein_coding"
"11670","C05E11.7","X","protein_coding"
"11671","nhr-76","IV","protein_coding"
"11672","ints-1","I","protein_coding"
"11673","C06A5.2","I","protein_coding"
"11674","C06A5.3","I","protein_coding"
"11675","simr-1","I","protein_coding"
"11676","C06A5.8","I","protein_coding"
"11677","C06A6.2","IV","protein_coding"
"11678","mvb-12","IV","protein_coding"
"11679","C06A6.4","IV","protein_coding"
"11680","erp-44.2","IV","protein_coding"
"11681","C06A6.7","IV","protein_coding"
"11682","mthf-1","II","protein_coding"
"11683","snpc-1.1","II","protein_coding"
"11684","nlp-77","II","protein_coding"
"11685","spdl-1","II","protein_coding"
"11686","C06A8.6","II","protein_coding"
"11687","C06A8.8","II","protein_coding"
"11688","C06E1.1","III","protein_coding"
"11689","doxa-1","III","protein_coding"
"11690","fip-3","III","protein_coding"
"11691","fipr-16","III","protein_coding"
"11692","C06E1.7","III","protein_coding"
"11693","ztf-30","III","protein_coding"
"11694","C06E1.9","III","protein_coding"
"11695","rha-2","III","protein_coding"
"11696","C06E1.11","III","protein_coding"
"11697","C06E2.1","X","protein_coding"
"11698","C06E2.2","X","protein_coding"
"11699","C06E2.5","X","protein_coding"
"11700","C06E4.1","IV","protein_coding"
"11701","C06E4.2","IV","protein_coding"
"11702","C06E4.3","IV","protein_coding"
"11703","C06E4.5","IV","protein_coding"
"11704","C06E4.6","IV","protein_coding"
"11705","glb-2","IV","protein_coding"
"11706","C06E4.8","IV","protein_coding"
"11707","sams-3","IV","protein_coding"
"11708","C06E7.2","IV","protein_coding"
"11709","sams-4","IV","protein_coding"
"11710","C06E7.4","IV","protein_coding"
"11711","C06E8.5","III","protein_coding"
"11712","C06G1.1","X","protein_coding"
"11713","cpg-19","X","protein_coding"
"11714","ain-1","X","protein_coding"
"11715","C06G3.3","IV","protein_coding"
"11716","adah-1","IV","protein_coding"
"11717","C06G3.6","IV","protein_coding"
"11718","trxr-1","IV","protein_coding"
"11719","C06G3.8","IV","protein_coding"
"11720","ufl-1","IV","protein_coding"
"11721","hrpk-2","III","protein_coding"
"11722","C06G4.4","III","protein_coding"
"11723","npr-17","III","protein_coding"
"11724","C07A12.2","X","protein_coding"
"11725","C07A12.7","X","protein_coding"
"11726","C07D8.5","X","protein_coding"
"11727","C07D8.6","X","protein_coding"
"11728","C07D10.1","II","protein_coding"
"11729","bath-44","II","protein_coding"
"11730","sre-3","II","protein_coding"
"11731","C07D10.5","II","protein_coding"
"11732","C07F11.2","I","protein_coding"
"11733","C07G1.6","IV","protein_coding"
"11734","C07G1.7","IV","protein_coding"
"11735","irg-1","V","protein_coding"
"11736","C07G3.8","V","protein_coding"
"11737","ugt-64","V","protein_coding"
"11738","C07G3.10","V","protein_coding"
"11739","C07H6.2","III","protein_coding"
"11740","cls-1","III","protein_coding"
"11741","sap-140","III","protein_coding"
"11742","C07H6.9","III","protein_coding"
"11743","C08A9.3","X","protein_coding"
"11744","lido-1","X","protein_coding"
"11745","lido-2","X","protein_coding"
"11746","lido-4","X","protein_coding"
"11747","bath-15","III","protein_coding"
"11748","cyk-7","III","protein_coding"
"11749","C08D8.1","V","protein_coding"
"11750","C08E3.1","II","protein_coding"
"11751","bath-33","II","protein_coding"
"11752","fbxa-163","II","protein_coding"
"11753","fbxa-164","II","protein_coding"
"11754","fbxa-165","II","protein_coding"
"11755","fbxa-166","II","protein_coding"
"11756","fbxa-158","II","protein_coding"
"11757","fbxa-160","II","protein_coding"
"11758","C08E3.13","II","protein_coding"
"11759","fbxb-13","II","protein_coding"
"11760","math-3","II","protein_coding"
"11761","math-4","II","protein_coding"
"11762","C08F1.6","II","protein_coding"
"11763","C08F1.8","II","protein_coding"
"11764","C08F1.10","II","protein_coding"
"11765","fbxc-48","II","protein_coding"
"11766","C08G5.6","II","protein_coding"
"11767","C08G9.1","IV","protein_coding"
"11768","C08G9.2","IV","protein_coding"
"11769","C09B7.2","X","protein_coding"
"11770","C09B8.3","X","protein_coding"
"11771","C09B8.4","X","protein_coding"
"11772","C09B8.5","X","protein_coding"
"11773","C09B8.8","X","protein_coding"
"11774","C09B9.1","IV","protein_coding"
"11775","C09B9.2","IV","protein_coding"
"11776","best-6","IV","protein_coding"
"11777","C09B9.4","IV","protein_coding"
"11778","C09B9.7","IV","protein_coding"
"11779","clec-89","I","protein_coding"
"11780","C09D4.1","I","protein_coding"
"11781","C09D4.2","I","protein_coding"
"11782","C09D4.3","I","protein_coding"
"11783","C09D4.4","I","protein_coding"
"11784","C09D4.6","I","protein_coding"
"11785","srxa-5","III","protein_coding"
"11786","C09E7.4","III","protein_coding"
"11787","C09E7.7","III","protein_coding"
"11788","C09E7.8","III","protein_coding"
"11789","C09E8.1","II","protein_coding"
"11790","lips-7","II","protein_coding"
"11791","mlt-10","II","protein_coding"
"11792","C09F5.1","III","protein_coding"
"11793","orai-1","III","protein_coding"
"11794","C09F5.3","III","protein_coding"
"11795","pkg-2","IV","protein_coding"
"11796","ceh-53","IV","protein_coding"
"11797","srz-79","IV","protein_coding"
"11798","srz-78","IV","protein_coding"
"11799","C09G12.5","IV","protein_coding"
"11800","srz-70","IV","protein_coding"
"11801","tsg-101","IV","protein_coding"
"11802","catp-3","V","protein_coding"
"11803","C09H5.7","V","protein_coding"
"11804","C10A4.1","X","protein_coding"
"11805","C10A4.2","X","protein_coding"
"11806","C10A4.3","X","protein_coding"
"11807","C10A4.4","X","protein_coding"
"11808","gad-2","X","protein_coding"
"11809","C10A4.6","X","protein_coding"
"11810","C10A4.7","X","protein_coding"
"11811","C10B5.1","V","protein_coding"
"11812","C10B5.3","V","protein_coding"
"11813","C10E2.1","X","protein_coding"
"11814","C10E2.2","X","protein_coding"
"11815","C10E2.5","X","protein_coding"
"11816","mct-6","X","protein_coding"
"11817","cpg-4","V","protein_coding"
"11818","mcp-1","V","protein_coding"
"11819","C10F3.7","V","protein_coding"
"11820","egal-1","IV","protein_coding"
"11821","C10G8.2","V","protein_coding"
"11822","C10G8.3","V","protein_coding"
"11823","C10G8.4","V","protein_coding"
"11824","C10G8.8","V","protein_coding"
"11825","C10G11.1","I","protein_coding"
"11826","C10G11.6","I","protein_coding"
"11827","chdp-1","I","protein_coding"
"11828","C10G11.8","I","protein_coding"
"11829","spch-2","I","protein_coding"
"11830","C10G11.10","I","protein_coding"
"11831","viln-1","I","protein_coding"
"11832","ugt-25","I","protein_coding"
"11833","ugt-28","I","protein_coding"
"11834","ugt-27","I","protein_coding"
"11835","ugt-26","I","protein_coding"
"11836","C10H11.7","I","protein_coding"
"11837","mlst-8","I","protein_coding"
"11838","kca-1","I","protein_coding"
"11839","asp-9","IV","protein_coding"
"11840","C11D2.3","IV","protein_coding"
"11841","C11D2.4","IV","protein_coding"
"11842","C11D2.7","IV","protein_coding"
"11843","tiam-1","I","protein_coding"
"11844","nhr-152","V","protein_coding"
"11845","C12D5.3","V","protein_coding"
"11846","C12D5.4","V","protein_coding"
"11847","C12D5.5","V","protein_coding"
"11848","cyp-33A1","V","protein_coding"
"11849","C12D5.9","V","protein_coding"
"11850","C12D5.10","V","protein_coding"
"11851","sre-11","V","protein_coding"
"11852","C12D12.1","X","protein_coding"
"11853","C12D12.3","X","protein_coding"
"11854","sox-4","X","protein_coding"
"11855","C13A2.1","V","protein_coding"
"11856","C13A2.3","V","protein_coding"
"11857","C13A2.4","V","protein_coding"
"11858","C13A2.5","V","protein_coding"
"11859","C13A2.6","V","protein_coding"
"11860","C13A2.7","V","protein_coding"
"11861","C13A2.9","V","protein_coding"
"11862","C13A2.10","V","protein_coding"
"11863","C13A10.1","II","protein_coding"
"11864","C13A10.2","II","protein_coding"
"11865","srt-1","V","protein_coding"
"11866","C13B7.6","V","protein_coding"
"11867","C13B9.2","III","protein_coding"
"11868","copd-1","III","protein_coding"
"11869","pdfr-1","III","protein_coding"
"11870","srsx-11","V","protein_coding"
"11871","srsx-12","V","protein_coding"
"11872","srsx-13","V","protein_coding"
"11873","ugt-7","V","protein_coding"
"11874","C13E3.1","X","protein_coding"
"11875","C13F10.1","V","protein_coding"
"11876","kxd-1","V","protein_coding"
"11877","soap-1","V","protein_coding"
"11878","C13F10.5","V","protein_coding"
"11879","C13F10.6","V","protein_coding"
"11880","C13F10.7","V","protein_coding"
"11881","C13G5.2","III","protein_coding"
"11882","C14A11.2","X","protein_coding"
"11883","C14A11.5","X","protein_coding"
"11884","C14A11.6","X","protein_coding"
"11885","C14B9.2","III","protein_coding"
"11886","C14B9.3","III","protein_coding"
"11887","C14B9.8","III","protein_coding"
"11888","C14B9.10","III","protein_coding"
"11889","C14C6.2","V","protein_coding"
"11890","C14C6.3","V","protein_coding"
"11891","nhr-155","V","protein_coding"
"11892","C14C6.5","V","protein_coding"
"11893","C14C6.6","V","protein_coding"
"11894","C14C6.8","V","protein_coding"
"11895","C14C6.13","V","protein_coding"
"11896","C14C11.1","V","protein_coding"
"11897","C14C11.2","V","protein_coding"
"11898","hex-2","V","protein_coding"
"11899","C14C11.4","V","protein_coding"
"11900","C14C11.7","V","protein_coding"
"11901","C14E2.1","X","protein_coding"
"11902","C14E2.3","X","protein_coding"
"11903","C14E2.4","X","protein_coding"
"11904","C14E2.5","X","protein_coding"
"11905","C14E2.6","X","protein_coding"
"11906","dct-1","X","protein_coding"
"11907","sfxn-2","X","protein_coding"
"11908","got-2.2","X","protein_coding"
"11909","lrch-1","X","protein_coding"
"11910","C14F11.4","X","protein_coding"
"11911","rml-3","X","protein_coding"
"11912","C14F11.7","X","protein_coding"
"11913","C15B12.1","X","protein_coding"
"11914","C15B12.2","X","protein_coding"
"11915","C15B12.3","X","protein_coding"
"11916","C15B12.4","X","protein_coding"
"11917","actl-1","X","protein_coding"
"11918","C15B12.8","X","protein_coding"
"11919","syx-6","X","protein_coding"
"11920","C15C7.4","X","protein_coding"
"11921","bbln-1","X","protein_coding"
"11922","C15C7.6","X","protein_coding"
"11923","pfut-1","X","protein_coding"
"11924","C15F1.1","II","protein_coding"
"11925","C15F1.2","II","protein_coding"
"11926","C15F1.5","II","protein_coding"
"11927","C15F1.8","II","protein_coding"
"11928","C15H9.2","X","protein_coding"
"11929","C15H9.3","X","protein_coding"
"11930","C15H9.4","X","protein_coding"
"11931","C15H9.5","X","protein_coding"
"11932","kynu-1","X","protein_coding"
"11933","C15H9.9","X","protein_coding"
"11934","C15H9.11","X","protein_coding"
"11935","smrc-1","III","protein_coding"
"11936","C16A3.2","III","protein_coding"
"11937","znf-622","III","protein_coding"
"11938","C16A3.5","III","protein_coding"
"11939","C16A3.6","III","protein_coding"
"11940","thoc-2","III","protein_coding"
"11941","oatr-1","III","protein_coding"
"11942","C16A11.2","II","protein_coding"
"11943","C16A11.3","II","protein_coding"
"11944","C16A11.4","II","protein_coding"
"11945","C16A11.5","II","protein_coding"
"11946","fbxc-44","II","protein_coding"
"11947","C16A11.7","II","protein_coding"
"11948","clec-135","II","protein_coding"
"11949","C16B8.2","X","protein_coding"
"11950","C16B8.3","X","protein_coding"
"11951","C16B8.4","X","protein_coding"
"11952","C16C4.1","II","protein_coding"
"11953","math-13","II","protein_coding"
"11954","math-14","II","protein_coding"
"11955","math-15","II","protein_coding"
"11956","fbxb-98","II","protein_coding"
"11957","math-16","II","protein_coding"
"11958","math-5","II","protein_coding"
"11959","math-6","II","protein_coding"
"11960","math-7","II","protein_coding"
"11961","math-8","II","protein_coding"
"11962","math-9","II","protein_coding"
"11963","math-10","II","protein_coding"
"11964","skpo-2","II","protein_coding"
"11965","C16C8.4","II","protein_coding"
"11966","C16C8.5","II","protein_coding"
"11967","C16C8.7","II","protein_coding"
"11968","C16C8.8","II","protein_coding"
"11969","C16C8.9","II","protein_coding"
"11970","C16C8.10","II","protein_coding"
"11971","C16C8.11","II","protein_coding"
"11972","C16C8.12","II","protein_coding"
"11973","C16C8.13","II","protein_coding"
"11974","C16C8.14","II","protein_coding"
"11975","C16C8.16","II","protein_coding"
"11976","C16C8.17","II","protein_coding"
"11977","C16C8.18","II","protein_coding"
"11978","C16C8.19","II","protein_coding"
"11979","C16D9.1","V","protein_coding"
"11980","C16D9.3","V","protein_coding"
"11981","C16D9.4","V","protein_coding"
"11982","C16D9.5","V","protein_coding"
"11983","C16D9.6","V","protein_coding"
"11984","C16D9.8","V","protein_coding"
"11985","C16D9.9","V","protein_coding"
"11986","C16E9.1","X","protein_coding"
"11987","C16E9.2","X","protein_coding"
"11988","ncs-7","X","protein_coding"
"11989","C16H3.3","X","protein_coding"
"11990","nhr-257","II","protein_coding"
"11991","C17A2.2","II","protein_coding"
"11992","C17A2.3","II","protein_coding"
"11993","C17A2.4","II","protein_coding"
"11994","oac-4","II","protein_coding"
"11995","C17A2.7","II","protein_coding"
"11996","C17B7.3","V","protein_coding"
"11997","C17B7.4","V","protein_coding"
"11998","C17B7.5","V","protein_coding"
"11999","C17B7.8","V","protein_coding"
"12000","C17B7.9","V","protein_coding"
"12001","C17B7.10","V","protein_coding"
"12002","fbxa-65","V","protein_coding"
"12003","C17B7.12","V","protein_coding"
"12004","C17C3.1","II","protein_coding"
"12005","C17C3.2","II","protein_coding"
"12006","C17C3.3","II","protein_coding"
"12007","C17C3.5","II","protein_coding"
"12008","C17C3.6","II","protein_coding"
"12009","C17C3.9","II","protein_coding"
"12010","C17C3.11","II","protein_coding"
"12011","acdh-2","II","protein_coding"
"12012","C17C3.13","II","protein_coding"
"12013","C17C3.15","II","protein_coding"
"12014","nhr-156","V","protein_coding"
"12015","sre-9","V","protein_coding"
"12016","C17E7.4","V","protein_coding"
"12017","nhr-157","V","protein_coding"
"12018","nhr-158","V","protein_coding"
"12019","nhr-159","V","protein_coding"
"12020","C17E7.9","V","protein_coding"
"12021","irld-22","V","protein_coding"
"12022","C17E7.12","V","protein_coding"
"12023","C17E7.13","V","protein_coding"
"12024","C17F3.1","I","protein_coding"
"12025","C17F3.3","I","protein_coding"
"12026","clec-124","II","protein_coding"
"12027","C17F4.2","II","protein_coding"
"12028","C17F4.3","II","protein_coding"
"12029","fbxc-50","II","protein_coding"
"12030","C17F4.7","II","protein_coding"
"12031","C17F4.8","II","protein_coding"
"12032","C17G10.1","II","protein_coding"
"12033","ttc-4","II","protein_coding"
"12034","C17G10.6","II","protein_coding"
"12035","C17G10.7","II","protein_coding"
"12036","eif-3.L","II","protein_coding"
"12037","C17H11.1","X","protein_coding"
"12038","C17H11.2","X","protein_coding"
"12039","C17H11.4","X","protein_coding"
"12040","C17H11.5","X","protein_coding"
"12041","C17H11.6","X","protein_coding"
"12042","dyci-1","IV","protein_coding"
"12043","C17H12.2","IV","protein_coding"
"12044","C17H12.3","IV","protein_coding"
"12045","cest-4","IV","protein_coding"
"12046","C17H12.5","IV","protein_coding"
"12047","C17H12.6","IV","protein_coding"
"12048","C17H12.8","IV","protein_coding"
"12049","ceh-48","IV","protein_coding"
"12050","C17H12.10","IV","protein_coding"
"12051","C17H12.11","IV","protein_coding"
"12052","C17H12.12","IV","protein_coding"
"12053","anat-1","IV","protein_coding"
"12054","damt-1","II","protein_coding"
"12055","zipt-3","II","protein_coding"
"12056","C18A3.3","II","protein_coding"
"12057","osta-2","II","protein_coding"
"12058","tiar-1","II","protein_coding"
"12059","C18A3.7","II","protein_coding"
"12060","C18A3.9","II","protein_coding"
"12061","C18A3.10","II","protein_coding"
"12062","C18A11.1","X","protein_coding"
"12063","C18A11.2","X","protein_coding"
"12064","C18A11.3","X","protein_coding"
"12065","C18A11.4","X","protein_coding"
"12066","C18B2.1","X","protein_coding"
"12067","C18B2.2","X","protein_coding"
"12068","C18B2.3","X","protein_coding"
"12069","C18B2.4","X","protein_coding"
"12070","C18B2.5","X","protein_coding"
"12071","del-9","X","protein_coding"
"12072","srbc-11","V","protein_coding"
"12073","srbc-10","V","protein_coding"
"12074","srbc-9","V","protein_coding"
"12075","srbc-7","V","protein_coding"
"12076","srbc-8","V","protein_coding"
"12077","C18B10.6","V","protein_coding"
"12078","glb-5","V","protein_coding"
"12079","ugt-48","V","protein_coding"
"12080","C18C4.7","V","protein_coding"
"12081","glb-6","V","protein_coding"
"12082","C18E3.1","I","protein_coding"
"12083","swsn-2.2","I","protein_coding"
"12084","C18E3.3","I","protein_coding"
"12085","snrp-40.2","I","protein_coding"
